id,text,entities,meta
358,Researcher Carlos Mendez wrote about Mona Lisa.,"[{""start"": 0, ""end"": 10, ""label"": ""JOB""}, {""start"": 11, ""end"": 24, ""label"": ""PERSON""}, {""start"": 37, ""end"": 46, ""label"": ""WORKOFART""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
359,IBM hired Sarah Johnson as a Deputy Minister.,"[{""start"": 0, ""end"": 3, ""label"": ""ORGANIZATION""}, {""start"": 10, ""end"": 23, ""label"": ""PERSON""}, {""start"": 29, ""end"": 44, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
360,She became a Welder in Toronto in March 2020.,"[{""start"": 13, ""end"": 19, ""label"": ""JOB""}, {""start"": 23, ""end"": 30, ""label"": ""LOCATION""}, {""start"": 31, ""end"": 44, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
361,Amanda Martinez is a Conductor.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 21, ""end"": 30, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
362,Assistant Professor Emma Brown joined Tesla.,"[{""start"": 0, ""end"": 19, ""label"": ""JOB""}, {""start"": 20, ""end"": 30, ""label"": ""PERSON""}, {""start"": 38, ""end"": 43, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
363,Tim Cook works as a Cardiology Specialist at Oxford University.,"[{""start"": 0, ""end"": 8, ""label"": ""PERSON""}, {""start"": 20, ""end"": 41, ""label"": ""JOB""}, {""start"": 45, ""end"": 62, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
364,The Pediatric Surgeon at NASA is based in Dubai.,"[{""start"": 4, ""end"": 21, ""label"": ""JOB""}, {""start"": 25, ""end"": 29, ""label"": ""ORGANIZATION""}, {""start"": 42, ""end"": 47, ""label"": ""LOCATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
365,Chief Financial Officers and Surgeons attended the meeting.,"[{""start"": 0, ""end"": 24, ""label"": ""JOB""}, {""start"": 29, ""end"": 37, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
366,Nikolai Volkov was promoted to Detective in 2021.,"[{""start"": 0, ""end"": 14, ""label"": ""PERSON""}, {""start"": 31, ""end"": 40, ""label"": ""JOB""}, {""start"": 41, ""end"": 48, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
367,The Physician earns 20 percent per year.,"[{""start"": 4, ""end"": 13, ""label"": ""JOB""}, {""start"": 20, ""end"": 30, ""label"": ""AMOUNT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
368,Statistician John Doe designed AutoCAD.,"[{""start"": 0, ""end"": 12, ""label"": ""JOB""}, {""start"": 13, ""end"": 21, ""label"": ""PERSON""}, {""start"": 31, ""end"": 38, ""label"": ""PRODUCT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
369,"Ahmed Hassan, a Lawyer at Intel, spoke in 2021.","[{""start"": 0, ""end"": 12, ""label"": ""PERSON""}, {""start"": 16, ""end"": 22, ""label"": ""JOB""}, {""start"": 26, ""end"": 31, ""label"": ""ORGANIZATION""}, {""start"": 39, ""end"": 46, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
370,Assistant Professor Aylin Mammadova wrote about Symphony No. 5.,"[{""start"": 0, ""end"": 19, ""label"": ""JOB""}, {""start"": 20, ""end"": 35, ""label"": ""PERSON""}, {""start"": 48, ""end"": 62, ""label"": ""WORKOFART""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
371,NASA hired Fatima Al-Sayed as a Assistant Professor.,"[{""start"": 0, ""end"": 4, ""label"": ""ORGANIZATION""}, {""start"": 11, ""end"": 26, ""label"": ""PERSON""}, {""start"": 32, ""end"": 51, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
372,She became a Assistant Professor in Dubai since 2019.,"[{""start"": 13, ""end"": 32, ""label"": ""JOB""}, {""start"": 36, ""end"": 41, ""label"": ""LOCATION""}, {""start"": 42, ""end"": 52, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
373,Aylin Mammadova is a Doctor.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 21, ""end"": 27, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
374,Teacher John Doe joined Google.,"[{""start"": 0, ""end"": 7, ""label"": ""JOB""}, {""start"": 8, ""end"": 16, ""label"": ""PERSON""}, {""start"": 24, ""end"": 30, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
375,Aylin Mammadova works as a Pharmacist at the United Nations.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 27, ""end"": 37, ""label"": ""JOB""}, {""start"": 41, ""end"": 59, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
376,The Composer at Amazon is based in Berlin.,"[{""start"": 4, ""end"": 12, ""label"": ""JOB""}, {""start"": 16, ""end"": 22, ""label"": ""ORGANIZATION""}, {""start"": 35, ""end"": 41, ""label"": ""LOCATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
377,Translators and Firefighters attended the meeting.,"[{""start"": 0, ""end"": 11, ""label"": ""JOB""}, {""start"": 16, ""end"": 28, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
378,Sophie Laurent was promoted to Nurse since 2019.,"[{""start"": 0, ""end"": 14, ""label"": ""PERSON""}, {""start"": 31, ""end"": 36, ""label"": ""JOB""}, {""start"": 37, ""end"": 47, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
379,"The Project Manager earns €95,000 per year.","[{""start"": 4, ""end"": 19, ""label"": ""JOB""}, {""start"": 26, ""end"": 33, ""label"": ""AMOUNT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
380,Statistician Nikolai Volkov designed Photoshop.,"[{""start"": 0, ""end"": 12, ""label"": ""JOB""}, {""start"": 13, ""end"": 27, ""label"": ""PERSON""}, {""start"": 37, ""end"": 46, ""label"": ""PRODUCT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
381,"Lucas Silva, a General Manager at Amazon, spoke this month.","[{""start"": 0, ""end"": 11, ""label"": ""PERSON""}, {""start"": 15, ""end"": 30, ""label"": ""JOB""}, {""start"": 34, ""end"": 40, ""label"": ""ORGANIZATION""}, {""start"": 48, ""end"": 58, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
383,Toyota hired Tim Cook as a Bartender.,"[{""start"": 0, ""end"": 6, ""label"": ""ORGANIZATION""}, {""start"": 13, ""end"": 21, ""label"": ""PERSON""}, {""start"": 27, ""end"": 36, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
384,She became a Chief Technology Officer in Sydney every Monday.,"[{""start"": 13, ""end"": 37, ""label"": ""JOB""}, {""start"": 41, ""end"": 47, ""label"": ""LOCATION""}, {""start"": 48, ""end"": 60, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
385,Elena Petrova is a Business Intelligence Director.,"[{""start"": 0, ""end"": 13, ""label"": ""PERSON""}, {""start"": 19, ""end"": 49, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
386,Conductor Priya Sharma joined Boeing.,"[{""start"": 0, ""end"": 9, ""label"": ""JOB""}, {""start"": 10, ""end"": 22, ""label"": ""PERSON""}, {""start"": 30, ""end"": 36, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
387,Aylin Mammadova works as a Novelist at Toyota.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 27, ""end"": 35, ""label"": ""JOB""}, {""start"": 39, ""end"": 45, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
388,The Referee at Siemens is based in Berlin.,"[{""start"": 4, ""end"": 11, ""label"": ""JOB""}, {""start"": 15, ""end"": 22, ""label"": ""ORGANIZATION""}, {""start"": 35, ""end"": 41, ""label"": ""LOCATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
389,Consultants and Cashiers attended the meeting.,"[{""start"": 0, ""end"": 11, ""label"": ""JOB""}, {""start"": 16, ""end"": 24, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
390,Amanda Martinez was promoted to Civil Engineer two years ago.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 32, ""end"": 46, ""label"": ""JOB""}, {""start"": 47, ""end"": 60, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
391,"The Mayor earns £80,000 per year.","[{""start"": 4, ""end"": 9, ""label"": ""JOB""}, {""start"": 16, ""end"": 23, ""label"": ""AMOUNT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
392,Mayor Aylin Mammadova designed the Galaxy S24.,"[{""start"": 0, ""end"": 5, ""label"": ""JOB""}, {""start"": 6, ""end"": 21, ""label"": ""PERSON""}, {""start"": 31, ""end"": 45, ""label"": ""PRODUCT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
393,"Tim Cook, a Detective at Toyota, spoke last year.","[{""start"": 0, ""end"": 8, ""label"": ""PERSON""}, {""start"": 12, ""end"": 21, ""label"": ""JOB""}, {""start"": 25, ""end"": 31, ""label"": ""ORGANIZATION""}, {""start"": 39, ""end"": 48, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
394,Professor Nikolai Volkov wrote about Breaking Bad.,"[{""start"": 0, ""end"": 9, ""label"": ""JOB""}, {""start"": 10, ""end"": 24, ""label"": ""PERSON""}, {""start"": 37, ""end"": 49, ""label"": ""WORKOFART""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
395,Siemens hired Maria Garcia as a Pharmacist.,"[{""start"": 0, ""end"": 7, ""label"": ""ORGANIZATION""}, {""start"": 14, ""end"": 26, ""label"": ""PERSON""}, {""start"": 32, ""end"": 42, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
396,She became a Journalist in Sydney this month.,"[{""start"": 13, ""end"": 23, ""label"": ""JOB""}, {""start"": 27, ""end"": 33, ""label"": ""LOCATION""}, {""start"": 34, ""end"": 44, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
397,Nikolai Volkov is a Product Manager.,"[{""start"": 0, ""end"": 14, ""label"": ""PERSON""}, {""start"": 20, ""end"": 35, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
398,Computer Vision Researcher Amanda Martinez joined Google.,"[{""start"": 0, ""end"": 26, ""label"": ""JOB""}, {""start"": 27, ""end"": 42, ""label"": ""PERSON""}, {""start"": 50, ""end"": 56, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
399,Aylin Mammadova works as a Conductor at Google.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 27, ""end"": 36, ""label"": ""JOB""}, {""start"": 40, ""end"": 46, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
400,The General Manager at the United Nations is based in Mumbai.,"[{""start"": 4, ""end"": 19, ""label"": ""JOB""}, {""start"": 23, ""end"": 41, ""label"": ""ORGANIZATION""}, {""start"": 54, ""end"": 60, ""label"": ""LOCATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
401,Deputy Ministers and Chief Executive Officers attended the meeting.,"[{""start"": 0, ""end"": 16, ""label"": ""JOB""}, {""start"": 21, ""end"": 45, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
402,Aylin Mammadova was promoted to Architect two years ago.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 32, ""end"": 41, ""label"": ""JOB""}, {""start"": 42, ""end"": 55, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
403,"The Project Manager earns 50,000 dollars per year.","[{""start"": 4, ""end"": 19, ""label"": ""JOB""}, {""start"": 26, ""end"": 40, ""label"": ""AMOUNT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
404,Deputy Minister Ahmed Hassan designed Office 365.,"[{""start"": 0, ""end"": 15, ""label"": ""JOB""}, {""start"": 16, ""end"": 28, ""label"": ""PERSON""}, {""start"": 38, ""end"": 48, ""label"": ""PRODUCT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
405,"Emma Brown, a Welder at Toyota, spoke since 2019.","[{""start"": 0, ""end"": 10, ""label"": ""PERSON""}, {""start"": 14, ""end"": 20, ""label"": ""JOB""}, {""start"": 24, ""end"": 30, ""label"": ""ORGANIZATION""}, {""start"": 38, ""end"": 48, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
406,Lecturer Lucas Silva wrote about Star Wars.,"[{""start"": 0, ""end"": 8, ""label"": ""JOB""}, {""start"": 9, ""end"": 20, ""label"": ""PERSON""}, {""start"": 33, ""end"": 42, ""label"": ""WORKOFART""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
407,Goldman Sachs hired Amanda Martinez as a Bartender.,"[{""start"": 0, ""end"": 13, ""label"": ""ORGANIZATION""}, {""start"": 20, ""end"": 35, ""label"": ""PERSON""}, {""start"": 41, ""end"": 50, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
408,She became a Business Intelligence Director in Tokyo this month.,"[{""start"": 13, ""end"": 43, ""label"": ""JOB""}, {""start"": 47, ""end"": 52, ""label"": ""LOCATION""}, {""start"": 53, ""end"": 63, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
409,Carlos Mendez is a Governor.,"[{""start"": 0, ""end"": 13, ""label"": ""PERSON""}, {""start"": 19, ""end"": 27, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
410,Veterinarian Michael Chen joined MIT.,"[{""start"": 0, ""end"": 12, ""label"": ""JOB""}, {""start"": 13, ""end"": 25, ""label"": ""PERSON""}, {""start"": 33, ""end"": 36, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
411,Tim Cook works as a Chief Financial Officer at Pfizer.,"[{""start"": 0, ""end"": 8, ""label"": ""PERSON""}, {""start"": 20, ""end"": 43, ""label"": ""JOB""}, {""start"": 47, ""end"": 53, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
412,The Principal Architect at Tesla is based in San Francisco.,"[{""start"": 4, ""end"": 23, ""label"": ""JOB""}, {""start"": 27, ""end"": 32, ""label"": ""ORGANIZATION""}, {""start"": 45, ""end"": 58, ""label"": ""LOCATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
413,Chief Financial Officers and General Managers attended the meeting.,"[{""start"": 0, ""end"": 24, ""label"": ""JOB""}, {""start"": 29, ""end"": 45, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
414,Carlos Mendez was promoted to Economist in 2021.,"[{""start"": 0, ""end"": 13, ""label"": ""PERSON""}, {""start"": 30, ""end"": 39, ""label"": ""JOB""}, {""start"": 40, ""end"": 47, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
415,The Accountant earns 3.5 million euros per year.,"[{""start"": 4, ""end"": 14, ""label"": ""JOB""}, {""start"": 21, ""end"": 38, ""label"": ""AMOUNT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
416,Doctor Nikolai Volkov designed Slack.,"[{""start"": 0, ""end"": 6, ""label"": ""JOB""}, {""start"": 7, ""end"": 21, ""label"": ""PERSON""}, {""start"": 31, ""end"": 36, ""label"": ""PRODUCT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
417,"John Doe, a Journalist at NASA, spoke in 1998.","[{""start"": 0, ""end"": 8, ""label"": ""PERSON""}, {""start"": 12, ""end"": 22, ""label"": ""JOB""}, {""start"": 26, ""end"": 30, ""label"": ""ORGANIZATION""}, {""start"": 38, ""end"": 45, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
418,Lecturer Fatima Al-Sayed wrote about The Great Gatsby.,"[{""start"": 0, ""end"": 8, ""label"": ""JOB""}, {""start"": 9, ""end"": 24, ""label"": ""PERSON""}, {""start"": 37, ""end"": 53, ""label"": ""WORKOFART""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
419,Amazon hired Sarah Johnson as a Lawyer.,"[{""start"": 0, ""end"": 6, ""label"": ""ORGANIZATION""}, {""start"": 13, ""end"": 26, ""label"": ""PERSON""}, {""start"": 32, ""end"": 38, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
420,She became a Data Analyst in Dubai in 2021.,"[{""start"": 13, ""end"": 25, ""label"": ""JOB""}, {""start"": 29, ""end"": 34, ""label"": ""LOCATION""}, {""start"": 35, ""end"": 42, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
421,Amanda Martinez is a Civil Engineer.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 21, ""end"": 35, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
422,Interpreter David Wilson joined MIT.,"[{""start"": 0, ""end"": 11, ""label"": ""JOB""}, {""start"": 12, ""end"": 24, ""label"": ""PERSON""}, {""start"": 32, ""end"": 35, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
423,Kenji Tanaka works as a Economist at Pfizer.,"[{""start"": 0, ""end"": 12, ""label"": ""PERSON""}, {""start"": 24, ""end"": 33, ""label"": ""JOB""}, {""start"": 37, ""end"": 43, ""label"": ""ORGANIZATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
424,The Photographer at Boeing is based in Mumbai.,"[{""start"": 4, ""end"": 16, ""label"": ""JOB""}, {""start"": 20, ""end"": 26, ""label"": ""ORGANIZATION""}, {""start"": 39, ""end"": 45, ""label"": ""LOCATION""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
425,Pediatric Surgeons and Photographers attended the meeting.,"[{""start"": 0, ""end"": 18, ""label"": ""JOB""}, {""start"": 23, ""end"": 36, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
426,Amanda Martinez was promoted to Mechanic last Friday.,"[{""start"": 0, ""end"": 15, ""label"": ""PERSON""}, {""start"": 32, ""end"": 40, ""label"": ""JOB""}, {""start"": 41, ""end"": 52, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
427,The Firefighter earns 15% per year.,"[{""start"": 4, ""end"": 15, ""label"": ""JOB""}, {""start"": 22, ""end"": 25, ""label"": ""AMOUNT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
428,Lawyer Priya Sharma designed Photoshop.,"[{""start"": 0, ""end"": 6, ""label"": ""JOB""}, {""start"": 7, ""end"": 19, ""label"": ""PERSON""}, {""start"": 29, ""end"": 38, ""label"": ""PRODUCT""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
429,"Kenji Tanaka, a Conductor at the World Bank, spoke in March 2020.","[{""start"": 0, ""end"": 12, ""label"": ""PERSON""}, {""start"": 16, ""end"": 25, ""label"": ""JOB""}, {""start"": 29, ""end"": 43, ""label"": ""ORGANIZATION""}, {""start"": 51, ""end"": 64, ""label"": ""TIMEDATE""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
430,Professor Priya Sharma wrote about Sgt. Pepper's.,"[{""start"": 0, ""end"": 9, ""label"": ""JOB""}, {""start"": 10, ""end"": 22, ""label"": ""PERSON""}, {""start"": 35, ""end"": 48, ""label"": ""WORKOFART""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
431,the United Nations hired Sarah Johnson as a Detective.,"[{""start"": 0, ""end"": 18, ""label"": ""ORGANIZATION""}, {""start"": 25, ""end"": 38, ""label"": ""PERSON""}, {""start"": 44, ""end"": 53, ""label"": ""JOB""}]","{""source"": ""synthetic_job"", ""language"": ""en""}"
